peptidyl-lysine acetylation:biological_process;'peptidyl-lysine acetylation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
platelet formation:biological_process;'platelet formation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of transforming growth factor beta receptor signaling pathway:biological_process;'positive regulation of transforming growth factor beta receptor signaling pathway:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of protein-containing complex assembly:biological_process;'negative regulation of protein-containing complex assembly:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
cellular response to nutrient levels:biological_process;'cellular response to nutrient levels:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
megakaryocyte development:biological_process;'megakaryocyte development:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
swimming:biological_process;'swimming:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation by host of viral transcription:biological_process;'positive regulation by host of viral transcription:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of gluconeogenesis:biological_process;'negative regulation of gluconeogenesis:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
face morphogenesis:biological_process;'face morphogenesis:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of androgen receptor signaling pathway:biological_process;'regulation of androgen receptor signaling pathway:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
peptidyl-lysine propionylation:biological_process;'peptidyl-lysine propionylation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
cellular response to L-leucine:biological_process;'cellular response to L-leucine:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of tubulin deacetylation:biological_process;'regulation of tubulin deacetylation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
peptidyl-lysine crotonylation:biological_process;'peptidyl-lysine crotonylation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
peptidyl-lysine butyrylation:biological_process;'peptidyl-lysine butyrylation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of cellular response to heat:biological_process;'regulation of cellular response to heat:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of TORC1 signaling:biological_process;'positive regulation of TORC1 signaling:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
RNA polymerase I preinitiation complex assembly:biological_process;'RNA polymerase I preinitiation complex assembly:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
blastocyst hatching:biological_process;'blastocyst hatching:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
nucleosome disassembly:biological_process;'nucleosome disassembly:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
DNA integration:biological_process;'DNA integration:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of mitotic metaphase/anaphase transition:biological_process;'regulation of mitotic metaphase/anaphase transition:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of myoblast differentiation:biological_process;'positive regulation of myoblast differentiation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of G0 to G1 transition:biological_process;'regulation of G0 to G1 transition:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
hepatocyte differentiation:biological_process;'hepatocyte differentiation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of transcription of nucleolar large rRNA by RNA polymerase I:biological_process;'positive regulation of transcription of nucleolar large rRNA by RNA polymerase I:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of stem cell population maintenance:biological_process;'positive regulation of stem cell population maintenance:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of glucose mediated signaling pathway:biological_process;'positive regulation of glucose mediated signaling pathway:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of double-strand break repair:biological_process;'positive regulation of double-strand break repair:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of nucleotide-excision repair:biological_process;'regulation of nucleotide-excision repair:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
pexophagy:biological_process;'pexophagy:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
pre-B cell allelic exclusion:biological_process;'pre-B cell allelic exclusion:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
double-strand break repair via nonhomologous end joining:biological_process;'double-strand break repair via nonhomologous end joining:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
mitotic spindle assembly checkpoint signaling:biological_process;'mitotic spindle assembly checkpoint signaling:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
reciprocal meiotic recombination:biological_process;'reciprocal meiotic recombination:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
female meiotic nuclear division:biological_process;'female meiotic nuclear division:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
peptidyl-serine phosphorylation:biological_process;'peptidyl-serine phosphorylation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of B cell proliferation:biological_process;'negative regulation of B cell proliferation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of telomere maintenance via telomerase:biological_process;'regulation of telomere maintenance via telomerase:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of telomere maintenance via telomerase:biological_process;'positive regulation of telomere maintenance via telomerase:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
V(D)J recombination:biological_process;'V(D)J recombination:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
cellular response to reactive oxygen species:biological_process;'cellular response to reactive oxygen species:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
phosphatidylinositol-3-phosphate biosynthetic process:biological_process;'phosphatidylinositol-3-phosphate biosynthetic process:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
lipoprotein catabolic process:biological_process;'lipoprotein catabolic process:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of DNA damage response signal transduction by p53 class mediator:biological_process;'positive regulation of DNA damage response signal transduction by p53 class mediator:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
meiotic telomere clustering:biological_process;'meiotic telomere clustering:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
histone mRNA catabolic process:biological_process;'histone mRNA catabolic process:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
cellular response to X-ray:biological_process;'cellular response to X-ray:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
cellular response to nitrosative stress:biological_process;'cellular response to nitrosative stress:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
establishment of RNA localization to telomere:biological_process;'establishment of RNA localization to telomere:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
establishment of protein-containing complex localization to telomere:biological_process;'establishment of protein-containing complex localization to telomere:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of DNA catabolic process:biological_process;'positive regulation of DNA catabolic process:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of microglial cell activation:biological_process;'regulation of microglial cell activation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of TORC1 signaling:biological_process;'negative regulation of TORC1 signaling:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of telomere capping:biological_process;'negative regulation of telomere capping:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of telomere maintenance via telomere lengthening:biological_process;'positive regulation of telomere maintenance via telomere lengthening:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of telomerase catalytic core complex assembly:biological_process;'positive regulation of telomerase catalytic core complex assembly:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of protein ubiquitination:biological_process;'positive regulation of protein ubiquitination:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
non-canonical NF-kappaB signal transduction:biological_process;'non-canonical NF-kappaB signal transduction:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of RIG-I signaling pathway:biological_process;'regulation of RIG-I signaling pathway:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of innate immune response:biological_process;'regulation of innate immune response:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of necroptotic process:biological_process;'regulation of necroptotic process:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of nucleotide-binding domain leucine rich repeat containing receptor signaling pathway:biological_process;'regulation of nucleotide-binding domain leucine rich repeat containing receptor signaling pathway:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of cysteine-type endopeptidase activity:biological_process;'regulation of cysteine-type endopeptidase activity:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
heart morphogenesis:biological_process;'heart morphogenesis:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
smoothened signaling pathway:biological_process;'smoothened signaling pathway:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
spermatid development:biological_process;'spermatid development:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of mitotic cell cycle:biological_process;'regulation of mitotic cell cycle:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
response to mechanical stimulus:biological_process;'response to mechanical stimulus:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
dorsal/ventral pattern formation:biological_process;'dorsal/ventral pattern formation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
response to chlorate:biological_process;'response to chlorate:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of cholesterol efflux:biological_process;'positive regulation of cholesterol efflux:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
protein processing:biological_process;'protein processing:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
spinal cord motor neuron differentiation:biological_process;'spinal cord motor neuron differentiation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
neural tube patterning:biological_process;'neural tube patterning:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
dorsal/ventral neural tube patterning:biological_process;'dorsal/ventral neural tube patterning:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
neural plate axis specification:biological_process;'neural plate axis specification:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
prostate gland development:biological_process;'prostate gland development:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
response to retinoic acid:biological_process;'response to retinoic acid:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
limb morphogenesis:biological_process;'limb morphogenesis:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
hindlimb morphogenesis:biological_process;'hindlimb morphogenesis:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of multicellular organism growth:biological_process;'negative regulation of multicellular organism growth:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
keratinocyte proliferation:biological_process;'keratinocyte proliferation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of epidermal cell differentiation:biological_process;'positive regulation of epidermal cell differentiation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of smoothened signaling pathway:biological_process;'negative regulation of smoothened signaling pathway:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
smooth muscle tissue development:biological_process;'smooth muscle tissue development:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
mammary gland duct morphogenesis:biological_process;'mammary gland duct morphogenesis:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
mammary gland epithelial cell differentiation:biological_process;'mammary gland epithelial cell differentiation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
cell differentiation involved in kidney development:biological_process;'cell differentiation involved in kidney development:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
somite development:biological_process;'somite development:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
cellular response to cholesterol:biological_process;'cellular response to cholesterol:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
commissural neuron axon guidance:biological_process;'commissural neuron axon guidance:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
cell proliferation involved in metanephros development:biological_process;'cell proliferation involved in metanephros development:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
metanephric collecting duct development:biological_process;'metanephric collecting duct development:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
protein localization to plasma membrane:biological_process;'protein localization to plasma membrane:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
liver regeneration:biological_process;'liver regeneration:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of interleukin-10 production:biological_process;'positive regulation of interleukin-10 production:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of toll-like receptor signaling pathway:biological_process;'negative regulation of toll-like receptor signaling pathway:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
T cell activation:biological_process;'T cell activation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
myeloid dendritic cell differentiation:biological_process;'myeloid dendritic cell differentiation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
T-helper 17 cell lineage commitment:biological_process;'T-helper 17 cell lineage commitment:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
spliceosomal complex assembly:biological_process;'spliceosomal complex assembly:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of epithelial to mesenchymal transition:biological_process;'positive regulation of epithelial to mesenchymal transition:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of gliogenesis:biological_process;'regulation of gliogenesis:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
skeletal muscle satellite cell maintenance involved in skeletal muscle regeneration:biological_process;'skeletal muscle satellite cell maintenance involved in skeletal muscle regeneration:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
cardiac muscle hypertrophy in response to stress:biological_process;'cardiac muscle hypertrophy in response to stress:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
cerebellar cortex development:biological_process;'cerebellar cortex development:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
hippocampus development:biological_process;'hippocampus development:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of transcription elongation by RNA polymerase II:biological_process;'negative regulation of transcription elongation by RNA polymerase II:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
cellular response to trichostatin A:biological_process;'cellular response to trichostatin A:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
hepatocyte homeostasis:biological_process;'hepatocyte homeostasis:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of circadian rhythm:biological_process;'regulation of circadian rhythm:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of keratinocyte differentiation:biological_process;'negative regulation of keratinocyte differentiation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of gene expression epigenetic:biological_process;'negative regulation of gene expression epigenetic:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
rhythmic process:biological_process;'rhythmic process:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of striated muscle cell differentiation:biological_process;'negative regulation of striated muscle cell differentiation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
synaptic transmission GABAergic:biological_process;'synaptic transmission GABAergic:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
G1 to G0 transition:biological_process;'G1 to G0 transition:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of kidney development:biological_process;'regulation of kidney development:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
facultative heterochromatin formation:biological_process;'facultative heterochromatin formation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of cytokine production involved in inflammatory response:biological_process;'negative regulation of cytokine production involved in inflammatory response:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of cell cycle G1/S phase transition:biological_process;'positive regulation of cell cycle G1/S phase transition:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
response to tetrachloromethane:biological_process;'response to tetrachloromethane:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of protein phosphorylation:biological_process;'negative regulation of protein phosphorylation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
neurotrophin signaling pathway:biological_process;'neurotrophin signaling pathway:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of positive chemotaxis:biological_process;'positive regulation of positive chemotaxis:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
activation of GTPase activity:biological_process;'activation of GTPase activity:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of bone mineralization:biological_process;'negative regulation of bone mineralization:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
roof of mouth development:biological_process;'roof of mouth development:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
specification of axis polarity:biological_process;'specification of axis polarity:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of tooth mineralization:biological_process;'negative regulation of tooth mineralization:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
hemopoiesis:biological_process;'hemopoiesis:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of peroxisome proliferator activated receptor signaling pathway:biological_process;'negative regulation of peroxisome proliferator activated receptor signaling pathway:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of kidney size:biological_process;'regulation of kidney size:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of fat cell differentiation:biological_process;'negative regulation of fat cell differentiation:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
positive regulation of retinoic acid receptor signaling pathway:biological_process;'positive regulation of retinoic acid receptor signaling pathway:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
homeostasis of number of cells:biological_process;'homeostasis of number of cells:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
lung saccule development:biological_process;'lung saccule development:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
podocyte development:biological_process;'podocyte development:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
sister chromatid cohesion:biological_process;'sister chromatid cohesion:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
establishment of mitotic sister chromatid cohesion:biological_process;'establishment of mitotic sister chromatid cohesion:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
meiotic cell cycle:biological_process;'meiotic cell cycle:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
symbiont entry into host cell:biological_process;'symbiont entry into host cell:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of adaptive immune memory response:biological_process;'negative regulation of adaptive immune memory response:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
vasculogenesis:biological_process;'vasculogenesis:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
negative regulation of triglyceride biosynthetic process:biological_process;'negative regulation of triglyceride biosynthetic process:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
regulation of lipid storage:biological_process;'regulation of lipid storage:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process:biological_process;'SCF-dependent proteasomal ubiquitin-dependent protein catabolic process:biological_process';'id';BiologicalEntity|BiologicalProcess|BiologicalProcessOrActivity|Entity|NamedThing|ThingWithTaxon
